13159,33
13159,10210
14547,35
14547,3847
14547,19342
14547,52071
14547,52072
11205,2521
11205,42393
36676,-1
38077,8411
10004,32
10004,1558
10004,13153
43618,-1
43397,45725
25395,-1
810,27
810,521
5723,491
5723,11571
5723,25489
285,2
285,130
285,19936
12526,35
12526,1305
12526,12691
3432,335
3432,2273
3432,2274
3432,7295
1872,768
1872,769
1872,770
1872,771
15568,1840
15568,87838
14208,-1
14207,3241
14207,5730
14207,19528
24200,31848
50153,13716
18902,-1
5488,1688
15860,2269
15860,3407
15860,4054
15860,11414
8748,2498
3489,559
3489,713
3489,1063
55823,1216
55823,30931
10063,7770
10063,13534
13979,-1
12225,1435
12225,1436
12225,9987
298,79
298,129
298,2596
298,6194
10832,616
10832,694
10832,1370
10832,5358
10832,6301
36143,310
36143,312
36143,849
36143,5609
36143,6301
36143,11433
36143,11686
36143,11687
36143,11688
14064,2441
14064,2756
14064,2818
14064,2854
13742,694
13742,856
13742,2360
13742,5358
13742,6301
13742,11246
13742,19233
2241,230
39465,74807
12561,74807
36679,622
40765,6
30574,6
37959,-1
18206,308
18206,13358
1691,35
1691,1633
1691,3287
29617,4
1990,310
1990,7428
1990,9209
170261,90743
22049,1950
22049,86473
9408,5
9408,2251
1979,289
1979,306
1979,436
1979,444
1979,5755
1979,10881
1979,19551
14043,449
14043,2596
14043,6194
10288,35
10288,2743
10288,4251
74055,-1
45664,-1
1991,308
1991,7405
1991,10807
1991,45194
43353,12903
9952,8411
60400,306
32004,14925
32004,28205
17035,892
17035,8874
17035,11054
17035,22927
17320,-1
21427,9
21427,3823
21427,11037
21427,19940
17660,6194
9724,-1
1294,7333
1294,14794
1294,73852
33294,76
57425,-1
42700,5
42700,11356
42700,21389
12713,309
12713,311
12713,1905
12713,5358
12713,6301
12713,8799
12713,11473
12713,15671
12713,18367
25875,4713
12543,5632
13120,-1
34573,14024
71822,534
13807,5552
13807,5632
11211,6858
27138,898
85535,-1
2748,1210
54934,-1
125025,-1
55859,4
55859,14153
27464,8411
122291,-1
28666,-1
41930,-1
75350,11352
75350,15278
75350,20777
75350,57175
75350,57176
77621,72067
43229,3166
266525,14585
266525,22296
9815,1183
12695,4
32575,12564
49870,-1
37985,-1
42464,3067
42464,17606
2359,308
442,227
442,228
442,6339
442,6416
25150,-1
63096,8411
43836,13479
1988,81
1988,163
1988,838
3021,308
3021,435
3021,7405
2196,737
2196,1012
2196,1013
2196,1014
2196,3801
2196,10760
18425,6748
18425,29052
19606,168
19606,6194
19606,10720
1571,289
1571,306
1571,444
1571,890
1571,11845
2959,79
2959,3929
2959,6194
2959,11317
2959,49326
2959,49327
6022,1982
2698,5
2698,33
2698,158
2698,159
2698,333
2698,4171
2698,7295
1858,4
1858,27
1858,56
1858,435
1858,2481
1858,12247
1858,20011
1858,22826
1858,76043
14125,21897
14125,24296
14125,42829
675,6194
675,7364
3563,33
3563,2608
40618,33
40618,10568
40618,18338
26185,2532
26185,6194
31652,496
31652,662
30443,16636
30443,61386
18763,2521
18763,3055
18763,44283
13491,119
13491,823
13491,2800
13491,2802
13491,2888
13491,4250
13491,5975
13491,6181
13491,9375
13491,11682
13491,17513
13491,18843
13491,22675
13491,22676
13491,24991
13491,24992
13491,24993
11404,-1
16083,2448
16083,3135
37292,306
27683,2274
27683,95594
13402,4037
19968,6194
24582,-1
4688,497
4688,598
13337,3097
13337,3279
13337,5381
13337,7435
27359,4674
101897,-1
54494,4
54494,5771
10857,9210
10857,12745
10857,15255
10857,19261
81847,3245
43898,4
44502,3541
44502,4606
44502,5766
44502,6216
44502,6916
44502,23617
18632,61307
32444,328
32444,5203
7547,1838
7547,2266
7547,21856
10074,4
2270,4
2270,289
2270,435
2270,5374
2270,23420
757,8411
15581,308
15581,7405
15581,8411
14219,-1
35,18
35,306
5857,559
5857,2894
3638,79
3638,97
3638,6194
3638,7747
3638,12202
6589,2
8669,8411
15934,1620
15934,35443
2503,33
2503,862
2503,11347
2503,11348
2503,11349
14123,20241
14123,41669
14123,87605
88527,5906
88527,10640
155386,-1
4516,147
4516,779
4516,856
4516,3823
8141,2147
8141,2332
8141,14589
8141,35444
8141,35445
8141,35446
8141,35447
59995,-1
14217,882
14217,955
14217,1393
14217,3363
14217,4563
14217,14645
14217,73394
54546,-1
10795,2612
20163,7330
31777,6
33916,-1
24159,51274
1721,10509
1721,12063
31601,60
25360,13479
34588,2432
34588,4887
34588,6446
34588,7765
34588,11446
34588,13969
34588,93187
40060,2124
40060,17778
40060,17779
40060,80761
18650,1728
8363,5
8363,10105
4658,1708
5956,1962
6535,1557
6535,2095
1127,669
1127,11737
1127,12010
1127,12625
9847,2580
9847,2581
23861,8411
1393,823
1393,15268
1393,16051
1393,19677
1393,21338
2701,1080
2701,6370
2701,7196
12455,-1
28049,4744
23495,922
23495,4228
13074,2108
13074,2448
13074,3997
13074,11317
17274,-1
17350,1115
21494,-1
5174,12
28742,360
9703,289
9703,6370
9703,10308
9703,16923
22085,4042
3542,-1
43750,44611
9750,134
9750,158
9750,1224
10760,10210
10760,46051
10760,46052
4349,33
4349,675
4349,7295
4349,7786
4349,12246
14223,129
14223,559
14223,2376
13068,7429
13068,20754
13068,52059
13068,52060
9561,-1
14144,497
14144,559
4858,79
4858,829
4858,1885
4858,6194
10431,748
10431,972
10431,1632
10431,12138
10431,12200
10431,23956
15156,-1
12435,308
12435,1811
14877,2987
14877,2988
14877,73675
2082,7405
2082,10370
2082,21438
11835,306
11835,444
11835,2234
11835,13816
11835,13817
1845,702
1845,764
1845,765
1845,1268
14229,8530
14229,9207
14229,21525
14229,26261
14229,82322
14229,86507
13385,8622
13385,15913
6609,2115
45211,7508
45211,10560
48169,-1
13958,12
13958,52005
81700,-1
2335,1076
10961,-1
22779,60
22779,3166
10071,497
10071,559
10071,3215
4351,748
4351,1619
4351,1620
4351,1621
12994,769
12994,2721
42735,1314
2882,356
2882,3012
53975,-1
13501,769
13501,4384
13501,4385
6916,1131
6916,4960
6916,9290
84242,-1
1992,7405
5176,84
5176,1632
5176,7295
5176,10880
4141,12
4141,12087
13173,14576
14348,-1
14786,3078
31058,1679
19583,7035
4347,33
4347,5870
4347,7295
4347,10163
13529,-1
13241,11517
13241,92794
13241,94375
523,201
523,7025
523,7333
523,16110
523,17834
2009,859
2009,5545
2009,35020
2009,69462
2009,73925
2009,73926
2009,73927
12901,-1
13722,-1
3469,8411
3469,11707
4413,79
4413,1885
4413,6194
6973,491
6973,2087
6973,2088
6973,2089
6973,11509
7913,2319
7913,2320
15019,258
15019,3587
15019,34999
77210,4
4629,79
4629,1380
15361,3064
5353,763
2252,288
2252,805
2252,806
2252,2743
2252,7419
2252,10146
2252,11550
2252,16880
2252,20244
14788,1030
14788,8850
63607,5358
63607,12745
13072,136
30365,-1
42170,5070
42170,10444
13754,58
13754,2883
13754,3033
13754,9149
13754,11671
14284,9349
14284,11594
14284,21673
20308,3751
6641,2054
6641,2055
6641,6896
15071,3026
15071,3027
15071,3028
8414,2412
8414,2413
8414,2414
10425,8056
10425,10254
24170,3060
20942,306
7737,248
7737,342
7737,5755
7737,58249
13257,1565
13257,7741
10030,1632
10030,4194
10030,12200
10030,95343
10030,95344
10030,95345
5915,838
5915,1246
5915,8769
5915,41051
13680,2
13680,22881
13680,80510
4588,1246
4588,10146
4588,13480
14313,126
14313,906
14313,2150
2728,1199
2728,4575
2274,306
2274,2527
2274,10221
9038,1156
9038,1302
9038,7293
9038,14718
7211,9195
7211,10146
7211,10991
4538,43
4538,258
2001,5
2001,376
2001,846
4517,33
4517,694
4517,10163
4566,97
4566,932
4566,14315
4520,58
4520,97
4520,679
4520,771
4520,1668
6615,737
6615,8411
6615,19731
4513,5
4513,552
4513,768
4513,24339
5125,10039
5125,10040
5125,20666
3877,27
3877,1522
3877,7293
3877,12200
8954,2542
8954,2543
4771,14
4771,7965
10759,2890
14251,-1
14848,-1
14930,60473
14930,65383
14930,65719
9773,892
9773,2650
9773,2651
9773,6194
13538,289
13538,2310
13538,2452
13538,5654
13538,9349
13538,35249
13538,39509
18421,2652
18421,27104
18421,40988
4512,81
4512,449
4512,1645
4512,3997
4512,6194
4512,11252
84972,6116
37954,6194
39893,516
39893,1314
39893,1441
13197,446
15048,6475
14041,8146
9898,-1
1922,789
1922,790
1922,791
1922,792
41044,-1
84567,-1
15669,-1
2011,58
2011,311
2011,312
2011,591
2011,744
2011,854
2011,860
2011,862
2011,11246
2011,18367
2011,23677
2011,62546
2011,84592
2011,84593
5708,1915
5708,1916
5708,1917
5708,1918
5708,7289
5951,1092
5951,59964
114033,10623
13319,3376
33688,-1
20646,-1
90374,-1
18613,805
18613,807
18613,4045
18613,19892
9911,289
9911,10393
27419,7045
27419,32524
15667,1360
15667,14938
15667,20993
15667,52138
14753,164
46067,33
50155,33
13066,-1
27827,56290
3603,294
3603,1466
2014,315
2014,867
2014,1760
2014,2406
2014,4247
2014,7201
2014,75411
2014,75412
2014,75413
17202,35
663,35
663,2061
9262,41738
15651,95102
27276,4650
95560,46010
25476,2392
25476,3147
25476,3148
48301,5798
29362,12
33931,6194
12646,9372
20605,3808
20605,7036
14279,-1
20607,6639
20607,38518
20607,38519
2015,868
28007,441
7347,308
7347,2427
7347,2430
7347,2432
7347,10187
7347,47043
7347,47044
7347,47046
14421,4243
14421,13969
14421,29891
14421,93178
5718,925
5718,1187
5718,10254
5718,10405
5718,23104
5718,23105
5126,12
16126,3140
18731,-1
37005,-1
18442,-1
42173,60
42173,87962
4982,23
4982,33
4982,1645
4982,7295
4982,8083
5559,520
5559,521
5559,1903
25755,7173
25755,9142
25755,79086
7972,826
7972,2286
7972,2287
7972,2288
7972,11542
2013,591
2013,862
2013,866
2013,1997
2013,5358
2013,6301
2013,11433
2013,11434
6977,14
6977,258
6977,838
6977,2092
39127,393
39127,995
39127,2268
4953,12
4953,1784
4953,10146
10520,-1
26336,-1
37368,6
37368,1281
37368,16136
19026,-1
5123,6194
5123,7036
5123,30131
16203,54446
53827,4114
53827,4395
18612,4
5817,118
5817,2928
5817,3221
5817,5358
5817,6916
5817,7446
5817,8555
5817,10946
5817,17636
5817,38957
5817,56584
5817,94782
13363,2741
43987,3520
32726,33
4515,44
4515,60
4515,316
4515,1683
4515,8411
4515,21911
5375,1885
5375,6194
5375,53061
5375,53062
2310,4
2310,2265
2310,11395
2310,24955
2284,771
2284,1811
2284,10221
2284,11576
2284,66078
6639,12
6639,2053
4723,33
4723,769
4723,810
4723,856
4723,8848
4723,11278
4723,12622
4723,87783
4723,95289
4723,95290
29162,20072
48267,2277
16768,-1
21296,3947
24732,4350
10251,2393
15006,-1
24060,2030
24060,3314
24060,14163
34898,-1
12555,-1
22606,35430
13561,2772
13168,1474
13168,10039
13168,37829
20714,5120
20714,5847
11148,2652
46872,6152
18312,-1
17460,-1
5876,3982
5876,7405
4523,2
4523,1894
4523,8908
4523,8909
1620,306
1620,444
1620,867
1620,6896
1620,11746
1620,11747
15250,3287
13474,491
8079,2343
13483,308
13483,547
13483,2152
2268,12
2268,289
2268,1473
2268,1938
6479,79
6479,333
6479,433
6479,6194
6479,7364
6479,12485
6477,444
6477,508
6477,711
6477,10930
7249,1556
7249,29500
44783,-1
13998,258
3902,1205
3902,1208
3902,1422
3902,1512
3902,2506
3902,7416
3902,14737
3902,17594
3902,72153
18631,10786
18631,62072
43308,4
11476,28447
11476,28448
8272,43
8272,2361
8272,10059
8272,23105
8272,67504
13186,306
13186,491
13186,9078
6537,856
6537,1182
6537,2674
6537,6778
6537,11649
6537,11650
6537,11651
6537,11652
43798,659
43798,4167
7326,43
7326,771
1874,773
55192,5070
33003,-1
1989,539
1989,540
1989,694
1989,839
4946,249
4946,1818
24123,2649
24123,11054
24123,55639
28522,4824
48266,328
48266,2665
48266,6584
48266,11143
71848,-1
34424,-1
25460,5729
25460,34337
25460,34338
25740,4414
13076,-1
11600,3097
11600,22884
35237,-1
13023,10369
13023,57208
13023,57209
150938,-1
46902,-1
10884,-1
13348,-1
64942,856
64942,11258
64942,11990
64942,11991
64942,11992
25784,-1
22452,-1
7350,17049
7350,70994
7350,86256
66110,-1
26600,6194
7979,27
7979,384
7979,737
7979,1522
7979,2269
7979,2299
7979,6735
7979,11392
7979,11553
7979,29031
20567,29716
45126,851
45126,2643
45126,6916
45126,18367
52473,-1
12171,3121
12171,3539
12171,8719
12171,18361
157373,-1
71066,13399
13299,-1
13250,152
13250,212
13250,597
13250,4564
13250,8582
13250,11567
13250,11568
13250,11569
42790,1679
42790,11994
42790,12111
9867,2582
9867,2583
9867,2584
15495,23928
15495,52166
53896,2335
53896,9210
53896,36003
14148,10138
14148,34997
14148,34999
14148,54840
14148,67319
48737,777
48737,11912
48737,21138
48737,68655
48737,68656
13198,3561
14804,-1
111744,-1
36328,7429
36328,14063
36328,15276
23817,4273
13885,6194
13885,7293
13885,8601
13885,20004
13885,49325
6637,2
6637,130
6637,831
6637,19097
6637,20012
6637,20013
12130,3060
12130,8041
12130,18367
12130,78242
12130,94958
12130,94959
12130,94960
7345,14
7345,178
7345,838
42529,823
42529,28567
6538,33
6538,2030
6538,2031
40682,2532
440,306
440,444
440,1302
440,19747
6575,441
6575,10105
19213,31793
19213,31794
19103,3804
6076,1989
9546,1885
9546,3268
9546,4657
9546,12089
40860,30666
40860,33792
40860,81036
40860,93181
40860,93182
111854,-1
14047,308
14047,3298
14047,8801
1488,727
14118,-1
54318,497
54318,1267
54318,10157
54318,10221
69315,3585
69315,7534
69315,11281
69315,11282
45871,5632
6023,412
6023,1088
6023,17449
26990,769
26990,1634
26990,2365
26990,2448
26990,5677
6557,158
6557,711
6557,6332
107282,2370
28363,441
17181,-1
69557,3632
110909,-1
31068,-1
60141,346
32307,419
49367,2429
49367,13969
49367,77681
49367,77682
28272,5070
4787,449
4787,856
4787,1721
21847,4056
33358,3714
7508,2140
7508,2320
7508,3202
7508,3661
20629,1931
10253,6366
10253,11420
44434,-1
5259,1872
5259,1873
47841,-1
8329,3631
14062,3490
14062,21869
51992,538
49717,6417
49717,6690
49717,17540
2312,1062
2312,1063
2312,1064
13195,1030
13195,1472
13195,5357
13195,10843
13195,11776
13195,18621
78705,28810
78705,28811
78705,28812
30535,2683
30535,7699
30535,33729
7191,4
7191,11461
12085,10254
12085,52046
24624,1370
24624,2100
24624,7793
4170,620
13252,925
13252,10254
42635,24747
11908,3960
15017,-1
86241,18203
8875,1204
8875,2248
8875,4305
8875,4307
37780,-1
18290,-1
10247,2811
10247,52465
43604,8411
3575,3245
3575,6194
28303,7698
27507,8411
71068,5488
111747,5488
32716,5488
41845,4749
25078,11884
25078,13412
25078,55494
14069,822
14069,2073
14069,4288
14069,9068
14069,12540
14069,12541
14069,12542
15053,3025
15053,54712
81522,1714
81522,1766
81522,10000
6933,763
6933,1088
6933,2073
6933,20363
14423,2780
8090,126
8090,2397
8090,3287
7555,925
7555,1632
7555,10254
7555,10405
7555,20363
16988,746
16988,806
16988,860
16988,2743
16988,8582
16988,11550
16988,11551
16988,11569
16988,11576
16988,11635
16988,12116
16988,20170
16988,22208
16988,23486
16988,54606
16988,57498
7278,508
7278,10104
9030,838
9030,4622
14220,4
14220,2608
14220,3251
13160,11565
13160,12026
13160,92137
27357,-1
10834,7025
10834,27992
13059,-1
11253,33
11253,552
11253,840
11253,2735
11253,7295
11253,21498
58470,-1
38007,-1
8321,2376
8321,7419
8321,9349
8321,10146
8321,20899
17665,8411
4034,64
1479,1597
1479,6194
2282,9
2282,1037
2282,16804
100526,8622
62652,6111
62652,8469
53094,7025
53094,10932
244145,-1
59474,11446
59474,13969
59474,93190
19275,-1
7973,208
7973,2280
7973,2281
7973,2282
7973,2283
7973,6916
7973,18367
7973,22625
7973,25818
7973,72598
7973,77292
7973,78994
15020,-1
34981,-1
13054,4098
13054,4249
18893,6705
18893,16486
18893,37764
18893,43790
55294,11147
55294,11148
55294,11149
43691,13479
7839,2150
7839,2151
7839,2226
7839,89157
77245,306
77245,13630
19384,1988
19384,3603
19384,4109
19384,17915
13121,3568
71072,7833
46885,4952
46885,6160
46885,6161
13315,4813
13315,9177
13315,9222
42041,-1
13490,33
13490,158
8676,2609
8676,6194
43705,6194
12855,2230
12855,52012
37003,11522
37003,80711
15030,-1
12167,2009
28093,4006
20520,-1
76235,1728
76235,7446
76235,94779
48131,364
48131,11561
48131,14698
8247,444
8247,7384
8247,10104
7992,225
7992,315
7992,3012
7992,6555
7992,7680
7992,9349
7992,11894
7992,12695
7992,19929
7992,19932
14105,3020
14105,3021
8390,33
8390,694
8390,10163
8390,49123
21490,882
95169,5488
13641,2088
113788,5488
18652,-1
125742,5358
125742,6962
125742,7089
7461,5
7461,333
7461,4169
7461,7295
7461,31604
8204,4
8204,862
8328,491
8328,2378
8328,9195
14073,2320
14073,3579
94009,5488
12650,4983
12650,6596
12650,11832
12650,11833
72602,5488
25919,2224
25919,62329
15365,5122
12184,5
12184,258
12184,288
12184,2054
12184,7295
12184,10146
13260,12
13260,431
13260,748
13260,2648
7942,2245
7942,2246
7942,6847
36091,882
36091,1393
36091,3363
36091,9149
36091,32441
36091,78015
117001,5488
38052,-1
13362,2740
10844,-1
21043,3502
21043,7680
23312,-1
11161,2644
6473,1370
6473,2100
90387,-1
33034,1460
33034,8411
38804,4
21373,-1
13493,2
7840,347
7840,923
7840,6194
7840,9137
7840,10884
8848,507
8848,748
8848,2729
8848,7295
8848,37774
13460,134
13460,1224
13460,7419
13460,9137
13460,19855
13460,20241
12222,306
12222,9383
12222,11749
8461,860
8461,2458
8461,9349
8461,11509
7862,264
7862,424
7862,2169
7862,2406
7862,4606
7862,10746
7862,44113
12246,886
12246,1972
12246,11996
12246,16522
12246,16524
16666,-1
12177,4
12177,11843
12177,15742
15511,2885
15511,3204
15511,10280
13025,3240
2239,-1
7985,273
7985,491
7985,2053
7985,2308
7343,345
7343,4887
7343,13969
7343,23906
28816,4870
14066,-1
37300,6194
13016,39242
10797,235
10797,3389
10797,13210
6391,2426
14011,17
14011,2785
14011,9993
29004,4886
18586,7301
18586,14645
18586,46317
13196,1422
3764,1516
14793,-1
8944,846
8944,4700
8944,8769
8944,11391
15124,2380
15124,10970
15124,24701
33166,4
45757,-1
28260,4777
12178,3445
12178,10146
12178,16880
12178,20899
12178,56982
14054,3058
8060,737
8060,1838
8060,10039
22551,3295
43797,306
383,-1
78307,81962
78307,81963
12453,-1
28205,4349
28205,6182
155,429
155,923
155,6194
155,9993
155,9996
72608,5488
29369,109
29369,14679
29369,27260
29907,-1
46883,-1
36527,64111
79161,8139
18070,2100
18070,3495
18070,5388
14014,2958
14014,4143
14014,4144
8456,491
8456,551
8456,23423
22521,1030
79156,-1
42536,220
42536,1237
42536,9005
42536,9006
42536,27693
42536,82280
13688,2798
8457,4
8457,10105
86792,925
86792,4517
32579,308
32579,16116
32579,89636
32579,89637
11534,5381
11534,61201
11534,71237
18633,769
18633,3923
18633,11571
18633,19950
19333,882
19333,1344
31409,4
13495,306
13495,2029
13495,2975
13495,3315
27323,4664
22060,-1
511,52
511,6804
7797,70
8093,2344
8093,2346
8093,2362
8065,5
8065,7295
12890,14
12890,3612
12890,4205
12890,11029
12890,18479
12890,20748
12890,59967
12890,59969
15185,2452
15185,7861
15185,20456
44813,23912
60612,-1
31421,-1
24411,5388
4942,33
4942,877
4942,19507
4942,22695
14044,76634
42143,5070
42143,10444
11483,20395
11483,76167
11483,76168
36223,-1
25904,66848
8988,4
8988,258
8988,746
8988,2546
7944,2264
7944,2265
18031,3430
18218,-1
46982,1931
13317,3836
14272,-1
28705,26629
35760,19117
35760,20692
16283,58
16283,3170
16283,3171
7351,2137
7351,2138
8281,2366
99339,11180
99339,11773
8267,345
8267,2357
8267,2358
13312,2673
13312,5358
13312,6301
13312,16468
10488,10221
11152,158
11152,4024
11152,7293
11152,12178
11152,23003
15260,-1
18181,-1
9870,33
9870,10105
14424,251
14424,3898
11918,7405
1266,43
1266,508
1266,6332
1266,10405
12473,12807
13335,12
8827,3012
12156,393
12156,5358
12156,6301
12156,7466
12156,8471
12156,12352
12156,26233
12156,28507
7459,79
7459,264
7459,450
7459,1885
7459,6194
7459,12170
9997,8916
9997,38622
28704,-1
38376,83
38376,1524
38376,69195
8319,2393
8319,2394
92299,6194
92299,57043
1729,877
1729,2269
1729,3393
1729,7295
12179,2664
13079,846
24701,5388
28131,4750
14324,289
14324,1216
14324,10308
14324,16923
14324,17234
14324,20395
10503,10100
13007,35
9017,12696
9017,12977
25119,8456
53196,1410
53196,8595
53196,74863
38163,13818
38163,35552
38163,35553
38163,35556
13258,860
13258,2243
14236,-1
13784,33
27918,33
28435,33
31604,60
31604,624
31604,2162
31604,6164
31604,28265
38661,8411
40044,8411
40214,-1
40045,8411
1810,306
47120,-1
7861,12269
13018,4169
13018,4307
13018,6332
13018,9076
13018,86655
8780,7295
8780,58553
10886,2619
10886,6246
13650,2393
13650,2394
13650,42004
29291,3390
29291,3391
29291,6187
13359,2736
26232,7038
8617,2514
6967,5755
6967,8987
1726,4
1726,420
22194,-1
10761,5
10761,333
12400,58
16135,23680
14000,3540
43664,-1
8681,306
8681,1115
8681,5358
8681,6586
8681,6877
8681,6896
8681,11261
8681,11845
8681,23614
16450,-1
12198,1249
12198,2670
12198,5358
12198,6301
12198,6916
12198,11246
12198,25205
12198,30995
12198,74215
12198,79022
14784,911
14784,3586
14784,11150
14784,11151
14784,11152
14784,11153
13001,8411
13001,72565
13412,2749
13162,86
13162,4004
13162,9118
13162,18984
13162,18985
13243,2150
13243,23787
13008,1422
13008,4343
13008,11054
9029,306
9029,508
9029,748
9029,2575
9029,4916
9029,6332
15957,11672
15957,31694
8277,33
8277,134
17106,-1
12586,5294
12586,7075
12586,13818
12586,48752
12586,77798
41648,-1
3014,659
43822,18700
87541,1946
87541,12999
16042,-1
2454,5888
2454,10221
2454,11345
2454,11440
2454,11441
2454,11442
2454,76043
12197,2669
32684,6
25527,3997
25527,20353
25527,29646
25527,29647
25527,63226
25527,63227
17483,3328
14530,5388
21182,-1
13191,-1
38834,-1
15356,5574
15356,12221
15281,-1
217,1
217,4
13534,3936
50700,5113
50700,29520
85514,12112
10120,5221
10120,11054
10120,63595
60676,-1
22498,4102
37481,4388
12808,2712
12808,26834
82437,-1
43145,4
44260,-1
38282,3578
12245,2673
12245,2674
10885,508
10885,829
10885,2617
10885,10104
15378,3379
15378,55440
15378,55443
4564,12
4564,1694
4564,3268
10665,134
10665,829
10665,1224
10822,860
10822,1422
10822,1512
10822,2207
13636,25846
9022,14712
31512,1393
31512,3219
14103,3991
9502,521
16117,3950
16117,3951
130639,13569
51929,10444
51929,13569
51929,74549
74349,8565
14050,16061
14019,2852
14019,2853
15776,3120
17221,306
37308,306
37308,8425
29377,2532
29377,6194
26119,18039
42358,1398
42358,1399
42358,21969
50231,6194
4857,1657
4857,15868
79761,4203
37626,6194
48564,4
46189,8411
72609,5488
117044,5488
114348,5488
95402,60
95402,12274
14305,1645
14305,5662
14305,8620
72445,-1
20017,1001
20017,2592
20017,7025
20017,36229
45996,25345
10661,5
10661,2608
10661,3045
10661,7295
60261,8100
60261,40353
60261,49956
60261,55538
13172,7405
45791,2731
45791,9349
45791,34338
45791,36201
45791,36204
45791,36205
45791,36206
9789,10102
9789,22393
9789,26260
9789,26261
13848,3571
51484,-1
3687,1493
22090,8411
2982,306
42657,13399
45408,2521
45408,3054
82731,13399
37412,306
66180,641
66180,12660
66180,22276
31742,641
31742,90611
12912,97
13170,-1
14748,2335
15691,537
15691,1556
15691,3164
13206,1917
13206,2452
13206,2690
13206,9349
13206,17817
13206,21592
14392,5346
14392,5552
14392,5636
14392,6838
14392,11414
14392,11417
14392,12183
14392,12184
14392,14714
18467,3960
18467,23375
14882,5200
8645,158
8645,306
8645,444
8645,2320
8645,12236
1724,33
1724,420
1724,11533
1724,25121
5759,1974
13405,1380
13405,9206
13405,74695
13405,78322
13405,86061
49258,5906
10681,2
10681,3
10681,93408
8909,33
8909,158
8909,1038
8909,2526
8909,2527
8909,2528
8909,7295
8909,23955
8909,76043
8960,5
8960,433
8960,675
8960,7295
8960,12485
8960,28064
8960,41756
15728,328
15728,3107
23676,4246
23676,4247
23676,4248
1938,6
75141,-1
42473,60
13993,3600
13993,3601
11665,79
11665,507
11665,748
11665,1757
11665,6194
11665,27352
11665,54502
11665,60378
13019,5106
21074,289
21074,2054
21074,9349
26354,-1
22905,18073
22905,18074
22905,18075
10748,2650
10748,2651
10748,23164
27509,31789
27509,33014
14949,261
14949,1742
78998,4
12889,1556
12889,29500
28681,47593
41850,-1
85559,94447
85559,94448
51890,-1
45698,53518
26302,14619
32263,-1
27506,8411
111305,8411
27505,8411
27504,-1
64852,8411
78321,-1
77765,8311
45512,4376
45512,73264
43031,-1
13205,5391
30106,-1
13065,50491
13065,57028
8359,12
8359,2454
8359,2455
8359,7429
8359,52005
8359,52006
8359,52007
13003,-1
13990,11665
13990,25838
15272,-1
80659,35
80659,40544
10842,328
10842,4649
72163,6
72163,4995
72163,14070
29882,306
40630,6194
40630,11588
31658,219
31658,27724
14349,212
14349,816
14349,3574
14349,4564
12172,21673
64131,472
64131,10647
64131,12997
64131,18367
64131,26193
64131,26194
64131,40578
64131,61366
64131,70582
15125,616
15125,694
15125,856
15125,5358
15125,6301
15125,11246
15125,37104
8847,58
43869,306
94525,94935
94525,94936
94525,94937
125550,-1
13009,3912
13009,15479
13675,688
33588,14914
16800,-1
56224,8857
56224,34664
56224,34665
14111,2395
17479,3327
17479,18367
17479,30231
17479,84476
32604,186
32604,5358
32604,6586
32604,18367
32604,21083
32604,51980
11631,33
11631,2655
11631,4171
11631,7295
11631,34441
20158,6159
8265,310
8265,356
8265,866
8265,2355
8265,5358
8265,6301
8265,11434
8265,11544
8265,11545
42718,955
42718,10444
15654,3095
14634,806
14634,2739
14634,2743
14634,7258
14634,11517
14634,11551
14634,20076
14414,2906
428,-1
20548,6339
14145,5975
14145,6339
14145,14988
14145,44603
9010,608
13022,79
13022,19010
68259,14171
9783,3295
10190,10059
10190,25091
43487,882
13353,5173
16019,16
46531,33
46531,13846
13614,10826
13614,10827
13614,11240
4966,104
4966,250
4966,47529
88751,12
88751,10221
11260,306
11260,444
11260,508
11260,2645
11260,2646
11260,81136
13964,4647
13692,2292
13910,288
10818,5358
10818,10005
10818,11246
10818,18367
10818,51343
14456,235
14456,289
14456,826
14456,834
14456,1898
14456,4394
14456,5016
14456,5267
14456,21872
15840,76
15830,76
25647,684
14898,2105
12416,2105
572,327
572,328
36226,223
36226,8568
36226,16065
60531,-1
13021,-1
16007,6194
158800,6194
18035,52698
18035,52699
43253,5
14820,19993
14820,37724
6687,2064
6687,2065
6687,2674
6687,7956
6687,9335
6687,10843
6687,12370
6687,12371
6687,12372
11802,2659
11802,2885
11802,3539
11802,81138
11802,81139
2002,243
2002,694
2002,951
2002,5358
2002,6586
2002,8277
2002,11246
2002,16804
2002,18367
78527,-1
12914,8411
12914,19241
12914,57748
12914,57749
13183,4
13183,429
13183,840
13183,923
13183,6194
13183,78685
116333,-1
13255,3546
14154,8411
32666,-1
80523,-1
12247,6724
12247,10989
12247,19148
22100,-1
19244,-1
32008,5347
13012,3074
13012,11341
13012,22539
12133,5
12133,748
12133,4740
12133,7295
12133,10105
12568,288
12568,1267
12568,2395
12568,2452
12568,2689
12568,8881
12568,11558
12568,11559
8836,306
8836,545
8836,6332
8836,52145
13259,-1
14048,2452
14048,12840
14048,21673
14048,50510
14048,50511
12270,-1
18846,688
10898,2
10898,3476
10898,12402
10898,18978
13541,3647
13541,20358
11910,3126
17245,-1
30112,5447
30112,5448
12192,126
12192,8411
12192,11728
70846,-1
16725,806
16725,12976
16725,64683
117129,9181
117129,13255
117129,75364
15865,10031
15865,15878
15865,22630
4140,-1
14061,288
14061,826
